,Year,DOY,EST,Global Horizontal [W/m^2],Air Temperature [deg C],Est Pressure [mBar],CR800 Temp [deg C]
0,2017,343,650,0.00635,-0.197,1058,-0.58
0,2017,343,651,0,-0.187,1058,-0.585
0,2017,343,652,0.00635,-0.169,1057,-0.587
0,2017,343,653,0.0127,-0.173,1058,-0.604
0,2017,343,654,0,-0.233,1058,-0.611
0,2017,343,655,0,-0.309,1058,-0.628
0,2017,343,656,0.00635,-0.346,1058,-0.628
0,2017,343,657,0,-0.324,1058,-0.649
0,2017,343,658,0.00635,-0.325,1058,-0.66
0,2017,343,659,0.00635,-0.311,1058,-0.671
0,2017,343,700,0,-0.33,1058,-0.675
0,2017,343,701,0.057458,-0.347,1058,-0.692
0,2017,343,702,0.28729,-0.331,1058,-0.705
0,2017,343,703,0.0127,-0.307,1058,-0.712
0,2017,343,704,0.01905,-0.293,1058,-0.733
0,2017,343,705,0.00635,-0.279,1058,-0.741
0,2017,343,706,0.0127,-0.252,1058,-0.755
0,2017,343,707,0.00635,-0.187,1058,-0.764
0,2017,343,708,0,-0.156,1057,-0.777
0,2017,343,709,0,-0.178,1057,-0.798
0,2017,343,710,0,-0.225,1058,-0.803
0,2017,343,711,0,-0.272,1058,-0.82
0,2017,343,712,0,-0.279,1058,-0.839
0,2017,343,713,0.0127,-0.322,1058,-0.841
0,2017,343,714,0.0127,-0.336,1058,-0.859
0,2017,343,715,0,-0.339,1058,-0.872
0,2017,343,716,0.00635,-0.366,1058,-0.885
0,2017,343,717,0.0254,-0.385,1058,-0.904
0,2017,343,718,0.0254,-0.411,1058,-0.919
0,2017,343,719,0.376498,-0.429,1058,-0.927
0,2017,343,720,0.127308,-0.454,1059,-0.943
0,2017,343,721,0.759346,-0.459,1059,-0.96
0,2017,343,722,0.765696,-0.454,1059,-0.969
0,2017,343,723,0.765696,-0.466,1059,-0.981
0,2017,343,724,0.765696,-0.492,1059,-0.99
0,2017,343,725,0.765696,-0.547,1059,-1.008
0,2017,343,726,0.765696,-0.603,1059,-1.01
0,2017,343,727,0.791023,-0.587,1059,-1.012
0,2017,343,728,1.21222,-0.595,1059,-1.033
0,2017,343,729,1.53117,-0.605,1059,-1.038
0,2017,343,730,1.53117,-0.593,1059,-1.053
0,2017,343,731,1.53117,-0.586,1059,-1.055
0,2017,343,732,1.93969,-0.587,1059,-1.076
0,2017,343,733,2.29643,-0.624,1059,-1.082
0,2017,343,734,2.29643,-0.642,1059,-1.096
0,2017,343,735,2.36018,-0.637,1059,-1.1
0,2017,343,736,3.04888,-0.663,1059,-1.119
0,2017,343,737,1.45519,-0.659,1059,-1.125
0,2017,343,738,0.391806,-0.642,1059,-1.139
0,2017,343,739,0.470151,-0.657,1059,-1.146
0,2017,343,740,0.595462,-0.694,1059,-1.159
0,2017,343,741,0.805424,-0.71,1060,-1.195
0,2017,343,742,1.03292,-0.686,1060,-1.202
0,2017,343,743,1.37383,-0.702,1060,-1.219
0,2017,343,744,1.83029,-0.705,1060,-1.235
0,2017,343,745,2.11547,-0.703,1060,-1.245
0,2017,343,746,2.73103,-0.704,1060,-1.264
0,2017,343,747,3.0808,-0.708,1060,-1.276
0,2017,343,748,3.3982,-0.72,1060,-1.288
0,2017,343,749,3.8959,-0.719,1060,-1.299
0,2017,343,750,4.45059,-0.715,1060,-1.316
0,2017,343,751,4.75138,-0.752,1060,-1.331
0,2017,343,752,5.02546,-0.775,1060,-1.339
0,2017,343,753,5.4689,-0.784,1060,-1.353
0,2017,343,754,5.99731,-0.784,1060,-1.374
0,2017,343,755,6.30669,-0.812,1060,-1.384
0,2017,343,756,6.70303,-0.829,1060,-1.404
0,2017,343,757,7.24882,-0.806,1060,-1.424
0,2017,343,758,7.44545,-0.818,1060,-1.443
0,2017,343,759,8.19386,-0.837,1060,-1.461
0,2017,343,800,8.35675,-0.843,1060,-1.485
0,2017,343,801,8.85487,-0.85,1060,-1.504
0,2017,343,802,9.22436,-0.866,1060,-1.528
0,2017,343,803,9.40531,-0.903,1060,-1.549
0,2017,343,804,9.99365,-0.879,1060,-1.576
0,2017,343,805,10.0951,-0.859,1060,-1.601
0,2017,343,806,10.1879,-0.867,1060,-1.626
0,2017,343,807,10.7566,-0.896,1060,-1.65
0,2017,343,808,10.8974,-0.954,1060,-1.674
0,2017,343,809,11.6389,-0.982,1061,-1.704
0,2017,343,810,12.013,-0.993,1061,-1.725
0,2017,343,811,12.6263,-0.996,1061,-1.752
0,2017,343,812,13.115,-0.988,1061,-1.775
0,2017,343,813,13.7226,-1.003,1061,-1.799
0,2017,343,814,14.3276,-1.01,1061,-1.819
0,2017,343,815,15.2945,-1.025,1061,-1.842
0,2017,343,816,14.6211,-1.04,1061,-1.859
0,2017,343,817,16.4325,-1.022,1061,-1.883
0,2017,343,818,23.876,-1.008,1061,-1.899
0,2017,343,819,29.234,-1.013,1061,-1.921
0,2017,343,820,32.1891,-1.026,1061,-1.939
0,2017,343,821,31.9115,-0.998,1061,-1.962
0,2017,343,822,40.5701,-0.953,1061,-1.97
0,2017,343,823,34.4555,-0.909,1060,-1.991
0,2017,343,824,30.3562,-0.906,1060,-2.012
0,2017,343,825,41.2634,-0.914,1060,-2.017
0,2017,343,826,41.2615,-0.915,1060,-2.038
0,2017,343,827,33.0551,-0.908,1060,-2.054
0,2017,343,828,78.3778,-0.898,1060,-2.056
0,2017,343,829,115.016,-0.845,1060,-2.075
0,2017,343,830,118.794,-0.727,1060,-2.079
0,2017,343,831,122.379,-0.559,1059,-2.079
0,2017,343,832,124.178,-0.422,1059,-2.079
0,2017,343,833,126.796,-0.308,1058,-2.079
0,2017,343,834,128.935,-0.186,1058,-2.058
0,2017,343,835,131.373,-0.128,1057,-2.056
0,2017,343,836,133.577,-0.04,1057,-2.048
0,2017,343,837,136.174,0.175,1056,-2.028
0,2017,343,838,138.606,0.317,1056,-2.013
0,2017,343,839,141.334,0.359,1055,-1.989
0,2017,343,840,145.51,0.414,1055,-1.97
0,2017,343,841,147.012,0.543,1055,-1.948
0,2017,343,842,150.15,0.55,1055,-1.921
0,2017,343,843,152.168,0.662,1055,-1.892
0,2017,343,844,155.874,0.791,1054,-1.868
0,2017,343,845,157.373,0.791,1054,-1.834
0,2017,343,846,160.385,0.791,1054,-1.808
0,2017,343,847,163.452,0.791,1054,-1.771
0,2017,343,848,165.753,0.793,1054,-1.738
0,2017,343,849,168.683,0.876,1054,-1.706
0,2017,343,850,170.214,0.835,1054,-1.669
0,2017,343,851,173.249,0.902,1054,-1.633
0,2017,343,852,175.884,0.859,1053,-1.599
0,2017,343,853,178.685,0.791,1054,-1.558
0,2017,343,854,181.53,0.807,1054,-1.522
0,2017,343,855,184.181,0.886,1054,-1.487
0,2017,343,856,185.643,0.977,1053,-1.45
0,2017,343,857,187.818,0.918,1053,-1.409
0,2017,343,858,190.635,0.843,1054,-1.37
0,2017,343,859,192.905,0.791,1054,-1.333
0,2017,343,900,195.928,0.791,1054,-1.294
0,2017,343,901,198.641,0.801,1054,-1.253
0,2017,343,902,201.274,0.886,1053,-1.2
0,2017,343,903,204.25,0.955,1053,-1.151
0,2017,343,904,205.981,0.958,1053,-1.114
0,2017,343,905,208.279,1.027,1053,-1.077
0,2017,343,906,210.92,1.091,1053,-1.037
0,2017,343,907,213.897,1.165,1052,-1
0,2017,343,908,216.203,1.292,1052,-0.958
0,2017,343,909,217.782,1.435,1051,-0.919
0,2017,343,910,219.82,1.584,1051,-0.881
0,2017,343,911,224.179,1.441,1051,-0.841
0,2017,343,912,226.365,1.548,1051,-0.804
0,2017,343,913,228.496,1.529,1051,-0.762
0,2017,343,914,229.93,1.461,1051,-0.723
0,2017,343,915,233.473,1.497,1051,-0.685
0,2017,343,916,236.32,1.451,1051,-0.646
0,2017,343,917,238.322,1.519,1051,-0.603
0,2017,343,918,240.08,1.669,1051,-0.567
0,2017,343,919,242.898,1.812,1050,-0.529
0,2017,343,920,244.888,1.967,1049,-0.493
0,2017,343,921,246.828,2.082,1049,-0.455
0,2017,343,922,249.926,1.906,1049,-0.421
0,2017,343,923,252.113,1.893,1050,-0.383
0,2017,343,924,254.481,1.887,1049,-0.344
0,2017,343,925,257.389,1.782,1050,-0.31
0,2017,343,926,260.002,1.684,1050,-0.275
0,2017,343,927,261.467,1.765,1050,-0.239
0,2017,343,928,263.791,2.029,1049,-0.204
0,2017,343,929,266.157,2.016,1049,-0.168
0,2017,343,930,269.384,2.103,1049,-0.138
0,2017,343,931,271.703,2.02,1049,-0.106
0,2017,343,932,273.488,1.929,1049,-0.076
0,2017,343,933,275.904,1.947,1049,-0.028
0,2017,343,934,278.398,1.847,1050,0.012
0,2017,343,935,280.574,1.867,1050,0.041
0,2017,343,936,282.574,1.92,1049,0.073
0,2017,343,937,284.755,1.932,1049,0.109
0,2017,343,938,286.229,1.956,1049,0.134
0,2017,343,939,289.036,2.07,1049,0.17
0,2017,343,940,291.676,2.136,1049,0.205
0,2017,343,941,293.857,2.137,1049,0.235
0,2017,343,942,295.344,2.083,1049,0.268
0,2017,343,943,297.237,2.044,1049,0.298
0,2017,343,944,300.35,2.068,1049,0.339
0,2017,343,945,302.777,2.001,1049,0.374
0,2017,343,946,304.932,1.803,1050,0.404
0,2017,343,947,307.178,1.735,1050,0.444
0,2017,343,948,309.352,1.741,1050,0.472
0,2017,343,949,310.767,1.756,1050,0.508
0,2017,343,950,313.354,1.758,1050,0.537
0,2017,343,951,314.413,1.795,1050,0.568
0,2017,343,952,315.776,1.772,1050,0.594
0,2017,343,953,316.715,1.836,1050,0.624
0,2017,343,954,319.515,1.644,1050,0.648
0,2017,343,955,322.053,1.564,1051,0.676
0,2017,343,956,323.321,1.74,1050,0.704
0,2017,343,957,325.439,1.752,1050,0.726
0,2017,343,958,328.265,1.704,1050,0.751
0,2017,343,959,331.26,1.698,1050,0.772
0,2017,343,1000,332.987,1.594,1051,0.797
0,2017,343,1001,336.085,1.62,1051,0.814
0,2017,343,1002,338.111,1.496,1051,0.833
0,2017,343,1003,339.197,1.643,1051,0.855
0,2017,343,1004,340.51,1.881,1050,0.878
0,2017,343,1005,342.604,1.997,1049,0.888
0,2017,343,1006,346.561,2.122,1049,0.911
0,2017,343,1007,347.746,2.123,1049,0.926
0,2017,343,1008,350.231,2.007,1049,0.946
0,2017,343,1009,352.217,2.048,1049,0.967
0,2017,343,1010,353.6,2.187,1049,0.983
0,2017,343,1011,354.886,2.248,1048,1.008
0,2017,343,1012,357.289,2.244,1048,1.025
0,2017,343,1013,359.499,2.32,1048,1.049
0,2017,343,1014,361.477,2.412,1048,1.068
0,2017,343,1015,362.94,2.19,1048,1.092
0,2017,343,1016,364.228,1.936,1049,1.118
0,2017,343,1017,365.668,1.802,1050,1.138
0,2017,343,1018,367.497,1.777,1050,1.155
0,2017,343,1019,370.127,1.816,1050,1.179
0,2017,343,1020,370.986,1.974,1049,1.195
0,2017,343,1021,374.642,2.116,1049,1.219
0,2017,343,1022,377.612,2.223,1048,1.228
0,2017,343,1023,378.705,2.354,1048,1.252
0,2017,343,1024,379.402,2.455,1047,1.272
0,2017,343,1025,381.459,2.454,1047,1.298
0,2017,343,1026,382.214,2.526,1047,1.323
0,2017,343,1027,384.022,2.588,1047,1.353
0,2017,343,1028,386.166,2.691,1047,1.382
0,2017,343,1029,388.331,2.735,1046,1.405
0,2017,343,1030,389.575,2.709,1046,1.433
0,2017,343,1031,391.031,2.775,1046,1.461
0,2017,343,1032,392.738,2.771,1046,1.488
0,2017,343,1033,394.012,2.858,1046,1.517
0,2017,343,1034,395.518,2.961,1046,1.552
0,2017,343,1035,396.969,3.055,1045,1.574
0,2017,343,1036,399.235,3.144,1045,1.601
0,2017,343,1037,401.576,3.152,1045,1.632
0,2017,343,1038,403.152,3.199,1045,1.657
0,2017,343,1039,404.178,3.372,1044,1.685
0,2017,343,1040,405.563,3.514,1043,1.718
0,2017,343,1041,406.942,3.21,1044,1.745
0,2017,343,1042,408.093,3.066,1045,1.796
0,2017,343,1043,410.115,2.963,1045,1.833
0,2017,343,1044,411.111,2.777,1046,1.855
0,2017,343,1045,412.147,2.667,1047,1.884
0,2017,343,1046,412.749,2.665,1047,1.912
0,2017,343,1047,413.9,2.804,1046,1.932
0,2017,343,1048,415.556,2.788,1046,1.959
0,2017,343,1049,417.04,2.748,1046,1.977
0,2017,343,1050,419.339,2.699,1046,2
0,2017,343,1051,421.021,2.574,1047,2.016
0,2017,343,1052,422.24,2.647,1047,2.038
0,2017,343,1053,422.594,2.729,1046,2.053
0,2017,343,1054,423.688,2.853,1046,2.081
0,2017,343,1055,425.568,2.863,1046,2.096
0,2017,343,1056,427.645,2.787,1046,2.117
0,2017,343,1057,428.541,2.757,1046,2.138
0,2017,343,1058,430.293,2.823,1046,2.152
0,2017,343,1059,431.455,2.888,1046,2.174
0,2017,343,1100,432.087,3.025,1045,2.186
0,2017,343,1101,434.287,3.144,1045,2.203
0,2017,343,1102,435.016,3.359,1044,2.221
0,2017,343,1103,434.909,3.449,1044,2.237
0,2017,343,1104,437.599,3.473,1044,2.264
0,2017,343,1105,438.316,3.518,1043,2.278
0,2017,343,1106,439.477,3.191,1044,2.303
0,2017,343,1107,441.209,3.083,1045,2.323
0,2017,343,1108,442.515,3.08,1045,2.345
0,2017,343,1109,443.534,3.263,1045,2.365
0,2017,343,1110,445.092,3.213,1044,2.386
0,2017,343,1111,447.271,3.183,1045,2.406
0,2017,343,1112,447.273,3.276,1044,2.432
0,2017,343,1113,448.222,3.519,1044,2.447
0,2017,343,1114,448.608,3.507,1043,2.474
0,2017,343,1115,449.32,3.542,1043,2.488
0,2017,343,1116,450.883,3.455,1044,2.515
0,2017,343,1117,452.241,3.475,1044,2.534
0,2017,343,1118,453.236,3.343,1044,2.555
0,2017,343,1119,454.362,3.373,1044,2.576
0,2017,343,1120,454.699,3.311,1044,2.6
0,2017,343,1121,455.983,3.391,1044,2.618
0,2017,343,1122,457.938,3.353,1044,2.641
0,2017,343,1123,458.899,3.556,1043,2.657
0,2017,343,1124,459.108,3.786,1043,2.676
0,2017,343,1125,460.856,3.895,1042,2.695
0,2017,343,1126,462.678,3.924,1042,2.712
0,2017,343,1127,462.154,3.868,1042,2.731
0,2017,343,1128,462.552,3.794,1042,2.753
0,2017,343,1129,462.743,3.865,1042,2.779
0,2017,343,1130,462.99,3.957,1042,2.804
0,2017,343,1131,463.528,3.834,1042,2.831
0,2017,343,1132,465.434,3.971,1042,2.859
0,2017,343,1133,465.873,4.205,1041,2.89
0,2017,343,1134,466.767,4.095,1041,2.919
0,2017,343,1135,467.16,4.046,1041,2.952
0,2017,343,1136,469.316,4.138,1041,2.984
0,2017,343,1137,469.334,4.221,1041,3.016
